NAME,FLOW_RATE,SPEED,DENSITY,TRAVEL_TIME
det2,0.033333333,22.31018519,0.001494086,NaN
det2,0.053333333,20.81886574,0.002561779,NaN
det2,0.043333333,20.29558405,0.002135111,NaN
det2,0.05,21.16358025,0.002362549,NaN
det2,0.051111111,20.32306763,0.002514931,NaN
det2,0.041111111,21.31756762,0.001928509,NaN
det2,0.056666667,23.43137255,0.00241841,NaN
det2,0.063333333,21.17690058,0.00299068,NaN
det2,0.073333333,21.53829963,0.003404787,NaN
det2,0.077777778,22.55555556,0.003448276,NaN
det2,0.071111111,20.44921875,0.003477449,NaN
det2,0.044444444,22.15972222,0.002005641,NaN
det2,0.07,20.15946506,0.003472314,NaN
det2,0.102222222,21.59369969,0.004733891,NaN
det2,0.087777778,21.64967179,0.004054462,NaN
det2,0.076666667,21.60963492,0.0035478,NaN
det2,0.1,21.72067913,0.004603908,NaN
det2,0.103333333,22.26951419,0.004640125,NaN
det2,0.127777778,20.84943622,0.006128596,NaN
det2,0.133333333,20.40084883,0.006535676,NaN
det2,0.126666667,21.53468152,0.005881985,NaN
det2,0.136666667,20.39897624,0.006699683,NaN
det2,0.143333333,21.10716341,0.006790744,NaN
det2,0.206666667,20.68125242,0.009992947,NaN
det2,0.193333333,20.89080451,0.00925447,NaN
det2,0.201111111,20.27087184,0.009921187,NaN
det2,0.197777778,19.68763009,0.010045789,NaN
det2,0.245555556,19.87996482,0.012351911,NaN
det2,0.286666667,19.24293006,0.014897246,NaN
det2,0.364444444,18.52374093,0.019674452,NaN
det2,0.317777778,19.40591818,0.016375302,NaN
det2,0.374444444,18.31355095,0.020446305,NaN
det2,0.39,17.80151947,0.021908242,NaN
det2,0.41,18.12945396,0.022615132,NaN
det2,0.405555556,17.84766616,0.02272317,NaN
det2,0.381111111,18.23709646,0.020897576,NaN
det2,0.357777778,17.05932249,0.020972567,NaN
det2,0.402222222,18.00056275,0.02234498,NaN
det2,0.414444444,16.67473445,0.024854635,NaN
det2,0.386666667,17.93968179,0.021553708,NaN
det2,0.401111111,17.09295168,0.023466463,NaN
det2,0.411111111,17.2791541,0.023792317,NaN
det2,0.4,16.7740483,0.02384636,NaN
det2,0.34,18.39839018,0.018479878,NaN
det2,0.381111111,17.8250189,0.021380685,NaN
det2,0.398888889,16.72121634,0.023855256,NaN
det2,0.442222222,11.23045782,0.039377043,NaN
det2,0.405555556,10.82128362,0.037477583,NaN
det2,0.38,16.33582417,0.023261759,NaN
det2,0.37,10.7184963,0.034519767,NaN
det2,0.376666667,12.26756256,0.030704279,NaN
det2,0.382222222,16.52145239,0.023134904,NaN
det2,0.345555556,18.04781468,0.01914667,NaN
det2,0.304444444,17.54088945,0.017356272,NaN
det2,0.361111111,16.62920231,0.02171548,NaN
det2,0.392222222,15.77379078,0.024865438,NaN
det2,0.35,13.39726629,0.026124733,NaN
det2,0.396666667,10.80571117,0.036708983,NaN
det2,0.391111111,14.93923611,0.026180128,NaN
det2,0.378888889,12.90091779,0.029369142,NaN
det2,0.395555556,13.56806597,0.029153422,NaN
det2,0.396666667,15.1871304,0.026118605,NaN
det2,0.356666667,15.7690089,0.022618204,NaN
det2,0.351111111,17.05198079,0.020590635,NaN
det2,0.286666667,18.37137525,0.015603985,NaN
det2,0.397777778,15.45947136,0.025730361,NaN
det2,0.365555556,16.9852528,0.021521938,NaN
det2,0.351111111,17.71976089,0.019814664,NaN
det2,0.376666667,16.77687645,0.022451537,NaN
det2,0.366666667,17.1062009,0.021434722,NaN
det2,0.345555556,17.35649638,0.019909292,NaN
det2,0.378888889,16.42690351,0.023065144,NaN
det2,0.331111111,17.10648147,0.019355886,NaN
det2,0.363333333,17.48909837,0.020774846,NaN
det2,0.37,17.12587585,0.021604734,NaN
det2,0.354444444,17.59680138,0.02014255,NaN
det2,0.363333333,16.1184732,0.022541424,NaN
det2,0.353333333,17.52533192,0.020161292,NaN
det2,0.321111111,16.8342304,0.019074891,NaN
det2,0.395555556,15.78170514,0.025064184,NaN
det2,0.37,12.40824161,0.029818891,NaN
det2,0.334444444,16.22631355,0.02061124,NaN
det2,0.314444444,18.10823188,0.017364724,NaN
det2,0.318888889,16.89201831,0.018878081,NaN
det2,0.344444444,9.175925932,0.037537841,NaN
det2,0.39,14.42083466,0.027044204,NaN
det2,0.351111111,17.5483474,0.020008215,NaN
det2,0.331111111,17.24925424,0.019195677,NaN
det2,0.317777778,17.57057759,0.01808579,NaN
det2,0.358888889,17.13880289,0.020940137,NaN
det2,0.413333333,13.43812228,0.030758266,NaN
det2,0.347777778,17.99239734,0.019329152,NaN
det2,0.316666667,17.85851203,0.017731974,NaN
det2,0.331111111,17.9668469,0.018429005,NaN
det2,0.322222222,18.49121966,0.017425688,NaN
det2,0.307777778,17.95276774,0.017143751,NaN
det2,0.351111111,17.33342123,0.020256308,NaN
det2,0.316666667,17.66926573,0.017921892,NaN
det2,0.296666667,18.71514775,0.015851687,NaN
det2,0.317777778,16.30778945,0.019486257,NaN
det2,0.282222222,18.21157767,0.015496857,NaN
det2,0.315555556,17.67361111,0.017854617,NaN
det2,0.347777778,17.36155484,0.020031488,NaN
det2,0.346666667,17.87378322,0.01939526,NaN
det2,0.383333333,16.14667206,0.023740702,NaN
det2,0.351111111,16.79940228,0.020900215,NaN
det2,0.395555556,17.23353619,0.022952663,NaN
det2,0.352222222,16.02844957,0.021974816,NaN
det2,0.367777778,16.81087057,0.021877378,NaN
det2,0.4,16.07703187,0.024880214,NaN
det2,0.374444444,16.10946259,0.023243758,NaN
det2,0.383333333,17.05797106,0.022472387,NaN
det2,0.354444444,16.98508068,0.020867987,NaN
det2,0.371111111,13.93948215,0.02662302,NaN
det2,0.402222222,16.31727029,0.024650093,NaN
det2,0.337777778,16.92510355,0.019957206,NaN
det2,0.397777778,15.88169876,0.025046299,NaN
det2,0.38,17.33620316,0.021919448,NaN
det2,0.322222222,16.61957214,0.019388118,NaN
det2,0.404444444,15.89323875,0.025447579,NaN
det2,0.406666667,16.63517,0.024446198,NaN
det2,0.327777778,17.03311362,0.019243562,NaN
det2,0.385555556,17.02823141,0.022642137,NaN
det2,0.396666667,17.08346298,0.023219336,NaN
det2,0.414444444,14.56570847,0.028453435,NaN
det2,0.367777778,17.09088617,0.021518941,NaN
det2,0.351111111,16.92276139,0.020747862,NaN
det2,0.378888889,15.49663297,0.024449756,NaN
det2,0.4,16.39660494,0.024395294,NaN
det2,0.348888889,16.38136941,0.021297907,NaN
det2,0.334444444,17.97926663,0.018601673,NaN
det2,0.324444444,17.86783365,0.018158018,NaN
det2,0.37,17.255867,0.021441983,NaN
det2,0.395555556,15.73384829,0.02514042,NaN
det2,0.363333333,15.30382828,0.023741336,NaN
det2,0.367777778,14.23170526,0.025842144,NaN
det2,0.331111111,17.84318296,0.018556729,NaN
det2,0.337777778,16.81438838,0.020088615,NaN
det2,0.398888889,16.04482615,0.024860904,NaN
det2,0.345555556,16.95114324,0.020385383,NaN
det2,0.356666667,15.85713047,0.02249251,NaN
det2,0.357777778,17.19116627,0.020811722,NaN
det2,0.327777778,17.47410544,0.018757915,NaN
det2,0.336666667,15.55326366,0.021646046,NaN
det2,0.334444444,17.33142611,0.019296995,NaN
det2,0.336666667,17.62131769,0.019105646,NaN
det2,0.352222222,16.32346067,0.021577668,NaN
det2,0.033333333,17.93518519,0.001858544,NaN
det2,0.388888889,16.89841271,0.023013338,NaN
det2,0.392222222,16.13773474,0.024304664,NaN
det2,0.4,17.0388374,0.02347578,NaN
det2,0.39,16.26622349,0.023976063,NaN
det2,0.37,16.54251475,0.022366611,NaN
det2,0.398888889,16.07822657,0.024809259,NaN
det2,0.417777778,15.17718182,0.027526703,NaN
det2,0.415555556,15.87393545,0.026178483,NaN
det2,0.358888889,16.46442498,0.021797839,NaN
det2,0.395555556,15.64151583,0.025288825,NaN
det2,0.39,15.46691988,0.025215104,NaN
det2,0.403333333,14.42365573,0.027963322,NaN
det2,0.421111111,13.19835333,0.031906337,NaN
det2,0.416666667,12.12012346,0.034378088,NaN
det2,0.352222222,14.89995908,0.02363914,NaN
det2,0.396666667,11.75887017,0.0337334,NaN
det2,0.375555556,16.13508114,0.023275715,NaN
det2,0.422222222,16.51486353,0.025566195,NaN
det2,0.411111111,14.19794797,0.028955671,NaN
det2,0.335555556,6.768457193,0.049576373,NaN
det2,0.398888889,8.143763551,0.048980903,NaN
det2,0.404444444,8.421092799,0.048027549,NaN
det2,0.402222222,13.54217825,0.029701442,NaN
det2,0.411111111,15.2952953,0.026878272,NaN
det2,0.388888889,14.23359785,0.027321897,NaN
det2,0.405555556,15.02168951,0.026997999,NaN
det2,0.408888889,7.713994568,0.053006116,NaN
det2,0.33,6.91326849,0.047734295,NaN
det2,0.397777778,11.79197705,0.033732917,NaN
det2,0.408888889,16.0706019,0.025443284,NaN
det2,0.416666667,14.95370371,0.027863777,NaN
det2,0.415555556,13.89544961,0.029905873,NaN
det2,0.358888889,8.884158938,0.040396496,NaN
det2,0.343333333,6.361920179,0.053966935,NaN
det2,0.363333333,6.337637318,0.057329461,NaN
det2,0.37,6.861166715,0.053926688,NaN
det2,0.344444444,6.195191122,0.055598679,NaN
det2,0.337777778,7.515076721,0.044946684,NaN
det2,0.361111111,7.178917409,0.050301611,NaN
det2,0.35,9.362874786,0.037381681,NaN
det2,0.328888889,16.976195,0.019373534,NaN
det2,0.343333333,15.96772748,0.021501703,NaN
det2,0.313333333,16.74661806,0.018710245,NaN
det2,0.365555556,10.40977147,0.035116578,NaN
det2,0.303333333,17.05263877,0.017788058,NaN
det2,0.266666667,16.90065585,0.01577848,NaN
det2,0.327777778,15.67341492,0.020912978,NaN
det2,0.327777778,15.00549278,0.021843853,NaN
det2,0.324444444,15.8747146,0.020437813,NaN
det2,0.307777778,17.06561705,0.018034963,NaN
det2,0.217777778,18.49017383,0.011778028,NaN
det2,0.283333333,16.93572985,0.016729916,NaN
det2,0.251111111,17.77163227,0.014129884,NaN
det2,0.3,16.85613852,0.017797671,NaN
det2,0.284444444,16.29973234,0.017450866,NaN
det2,0.282222222,17.0111549,0.016590421,NaN
det2,0.308888889,16.70663469,0.018488995,NaN
det2,0.282222222,15.84481627,0.017811644,NaN
det2,0.325555556,16.76463155,0.019419189,NaN
det2,0.265555556,17.96315667,0.014783346,NaN
det2,0.301111111,17.82612411,0.016891564,NaN
det2,0.293333333,16.53444165,0.017740746,NaN
det2,0.29,16.4749184,0.017602515,NaN
det2,0.281111111,15.78173035,0.017812439,NaN
det2,0.282222222,17.26578447,0.016345751,NaN
det2,0.307777778,16.72115254,0.018406493,NaN
det2,0.284444444,15.27180989,0.018625457,NaN
det2,0.316666667,16.40204678,0.019306534,NaN
det2,0.256666667,17.27212602,0.014860166,NaN
det2,0.335555556,16.74500245,0.020039146,NaN
det2,0.283333333,16.94725857,0.016718535,NaN
det2,0.271111111,17.64951428,0.015360826,NaN
det2,0.296666667,17.97354,0.016505745,NaN
det2,0.28,18.28134188,0.015316162,NaN
det2,0.296666667,16.50679707,0.017972394,NaN
det2,0.284444444,17.17375581,0.01656274,NaN
det2,0.286666667,17.20499573,0.016661827,NaN
det2,0.278888889,18.00169693,0.015492367,NaN
det2,0.242222222,14.54001018,0.016659013,NaN
det2,0.273333333,10.47105542,0.026103704,NaN
det2,0.251111111,18.02359882,0.013932351,NaN
det2,0.228888889,18.28141859,0.012520302,NaN
det2,0.245555556,18.01344898,0.01363179,NaN
det2,0.24,19.01748971,0.012619962,NaN
det2,0.227777778,18.31300812,0.012438032,NaN
det2,0.235555556,19.93470473,0.011816355,NaN
det2,0.192222222,19.23062516,0.00999563,NaN
det2,0.231111111,18.67521365,0.012375286,NaN
det2,0.223333333,18.91353418,0.011808123,NaN
det2,0.208888889,19.2550729,0.010848512,NaN
det2,0.204444444,19.40368357,0.010536373,NaN
det2,0.178888889,19.15976536,0.009336695,NaN
det2,0.181111111,19.59071801,0.009244741,NaN
det2,0.183333333,19.91863072,0.009204113,NaN
det2,0.186666667,19.58112871,0.009532988,NaN
det2,0.191111111,19.39922481,0.009851482,NaN
det2,0.158888889,19.74261847,0.008048015,NaN
det2,0.166666667,20.30216053,0.008209307,NaN
det2,0.162222222,20.52891933,0.007902132,NaN
det2,0.165555556,19.64578673,0.008427026,NaN
det2,0.141111111,20.70064154,0.006816751,NaN
det2,0.165555556,17.54008203,0.009438699,NaN
det2,0.181111111,19.97102931,0.009068692,NaN
det2,0.164444444,19.61711712,0.008382702,NaN
det2,0.161111111,20.04310345,0.008038232,NaN
det2,0.14,20.2281746,0.00692104,NaN
det2,0.143333333,20.1539621,0.007111918,NaN
det2,0.15,20.40672158,0.007350519,NaN
det2,0.142222222,20.43077257,0.006961177,NaN
det2,0.142222222,20.08716729,0.007080253,NaN
det2,0.137777778,20.92480583,0.006584423,NaN
det2,0.123333333,21.12278944,0.005838875,NaN
det2,0.124444444,21.41121032,0.005812116,NaN
det2,0.143333333,20.78380706,0.006896395,NaN
det2,0.121111111,21.1608053,0.00572337,NaN
det2,0.104444444,21.78486998,0.004794357,NaN
det2,0.12,21.405607,0.005606008,NaN
det2,0.088888889,21.52777775,0.004129032,NaN
det2,0.113333333,21.51143791,0.005268515,NaN
det2,0.087777778,22.92076883,0.003829618,NaN
det2,0.092222222,22.27576975,0.004140024,NaN
det2,0.09,21.22599451,0.004240084,NaN
det2,0.096666667,21.40378881,0.004516334,NaN
det2,0.087777778,22.75140647,0.003858125,NaN
det2,0.117777778,21.39675052,0.00550447,NaN
det2,0.103333333,21.6995221,0.00476201,NaN
det2,0.096666667,22.54310345,0.004288082,NaN
det2,0.12,20.98122428,0.005719399,NaN
det2,0.077777778,22.6765873,0.003429871,NaN
det2,0.083333333,21.7537037,0.003830765,NaN
det2,0.074444444,20.57628524,0.003617973,NaN
det2,0.066666667,21.8912037,0.003045363,NaN
det2,0.078888889,20.91940532,0.003771087,NaN
det2,0.067777778,22.0582878,0.003072667,NaN
det2,0.066666667,21.76388889,0.003063178,NaN
det2,0.081111111,21.48782344,0.003774748,NaN
det2,0.054444444,21.08843537,0.00258172,NaN
det2,0.075555556,21.84436278,0.003458813,NaN
det2,0.057777778,21.31944444,0.002710098,NaN
det2,0.072222222,21.59615385,0.003344217,NaN
det2,0.071111111,22.14626736,0.003210975,NaN
det2,0.068888889,22.15725806,0.003109089,NaN
det2,0.076666667,22.11352657,0.003466958,NaN
det2,0.06,21.52263374,0.002787763,NaN
det2,0.072222222,22.0042735,0.003282191,NaN
det2,0.061111111,23.35606061,0.002616499,NaN
det2,0.056666667,21.27723312,0.002663254,NaN
det2,0.061111111,21.18181818,0.002885074,NaN
det2,0.055555556,22.49722222,0.002469441,NaN
det2,0.057777778,20.45673077,0.00282439,NaN
det2,0.052222222,20.43439716,0.002555604,NaN
det2,0.061111111,20.86616162,0.002928718,NaN
det2,0.054444444,21.80839002,0.002496491,NaN
det2,0.061111111,20.63888889,0.002960969,NaN
det2,0.045555556,21.94444444,0.002075949,NaN
det2,0.044444444,22.28125,0.001994702,NaN
det2,0.052222222,22.90780142,0.00227967,NaN
det2,0.046666667,21.24338624,0.002196762,NaN
det2,0.041111111,21.11861862,0.001946676,NaN
det2,0.056666667,20.79793028,0.00272463,NaN
det2,0.056666667,21.52777778,0.002632258,NaN
det2,0.06,20.75617286,0.002890706,NaN
det2,0.062222222,21.37896825,0.002910441,NaN
det2,0.071111111,20.94256365,0.00339553,NaN
det2,0.068888889,21.61887692,0.003186516,NaN
det2,0.058888889,21.10674356,0.002790051,NaN
det2,0.078888889,21.66731875,0.003640916,NaN
det2,0.087777778,21.34259249,0.004112798,NaN
det2,0.072222222,22.1018518,0.0032677,NaN
det2,0.112222222,21.89677294,0.005125058,NaN
det2,0.078888889,22.9831769,0.003432462,NaN
det2,0.11,23.30293677,0.004720435,NaN
det2,0.097777778,22.33796295,0.004377202,NaN
det2,0.114444444,21.031104,0.005441676,NaN
det2,0.13,20.45504901,0.006355399,NaN
det2,0.128888889,20.594668,0.006258362,NaN
det2,0.141111111,21.31415874,0.006620534,NaN
det2,0.155555556,20.33664028,0.007649029,NaN
det2,0.167777778,21.80739531,0.007693618,NaN
det2,0.163333333,21.24275634,0.007688895,NaN
det2,0.141111111,21.1701662,0.006665565,NaN
det2,0.147777778,21.81042881,0.006775556,NaN
det2,0.133333333,21.38773146,0.006234104,NaN
det2,0.191111111,19.87591512,0.009615211,NaN
det2,0.167777778,20.23669366,0.00829077,NaN
det2,0.204444444,20.30042267,0.010070945,NaN
det2,0.184444444,20.64786935,0.008932856,NaN
det2,0.223333333,19.0842086,0.01170252,NaN
det2,0.218888889,19.12507057,0.011445128,NaN
det2,0.224444444,20.11963695,0.011155492,NaN
det2,0.265555556,19.54459168,0.013587163,NaN
det2,0.196666667,20.26705383,0.009703762,NaN
det2,0.237777778,20.63927833,0.011520644,NaN
det2,0.254444444,20.29759017,0.012535697,NaN
det2,0.228888889,20.27081088,0.011291551,NaN
det2,0.297777778,19.20415284,0.015505905,NaN
det2,0.297777778,19.22678272,0.015487655,NaN
det2,0.3,19.14831964,0.015667171,NaN
det2,0.281111111,19.31525394,0.01455384,NaN
det2,0.284444444,19.14695456,0.014855858,NaN
det2,0.328888889,19.19044045,0.017138163,NaN
det2,0.335555556,18.19735714,0.018439796,NaN
det2,0.332222222,19.01322313,0.01747322,NaN
det2,0.326666667,18.4404132,0.017714715,NaN
det2,0.346666667,17.69572057,0.019590424,NaN
det2,0.371111111,18.12042584,0.020480264,NaN
det2,0.32,18.86059672,0.016966589,NaN
det2,0.314444444,17.6912381,0.017774021,NaN
det2,0.324444444,16.87864663,0.019222184,NaN
det2,0.326666667,16.72241115,0.019534663,NaN
det2,0.406666667,15.73087435,0.025851498,NaN
det2,0.423333333,16.21512589,0.026107311,NaN
det2,0.383333333,16.15901769,0.023722564,NaN
det2,0.404444444,14.84444947,0.0272455,NaN
det2,0.353333333,17.37392265,0.020336992,NaN
det2,0.385555556,17.40834134,0.022147748,NaN
det2,0.358888889,17.83826397,0.020119048,NaN
det2,0.356666667,17.29044073,0.020627968,NaN
det2,0.37,16.83892227,0.021972903,NaN
det2,0.358888889,16.8221821,0.021334265,NaN
det2,0.394444444,14.58594157,0.027042782,NaN
det2,0.438888889,9.700304706,0.045244856,NaN
det2,0.398888889,13.87612198,0.028746424,NaN
det2,0.411111111,14.773023,0.027828503,NaN
det2,0.403333333,16.21237631,0.024878113,NaN
det2,0.35,17.06907701,0.020504917,NaN
det2,0.306666667,17.12292004,0.017909718,NaN
det2,0.334444444,17.37449244,0.019249163,NaN
det2,0.326666667,16.78319471,0.019463914,NaN
det2,0.368888889,16.58662428,0.022240143,NaN
det2,0.332222222,17.86077044,0.018600666,NaN
det2,0.391111111,11.9761416,0.032657522,NaN
det2,0.391111111,16.69099857,0.023432457,NaN
det2,0.377777778,15.75122549,0.023984024,NaN
det2,0.384444444,14.98340824,0.02565801,NaN
det2,0.368888889,16.63863788,0.022170618,NaN
det2,0.396666667,16.08115472,0.024666554,NaN
det2,0.396666667,14.95733476,0.026519876,NaN
det2,0.418888889,15.48027802,0.02705952,NaN
det2,0.375555556,12.17332348,0.0308507,NaN
det2,0.406666667,12.57526308,0.032338621,NaN
det2,0.31,6.038430904,0.05133784,NaN
det2,0.342222222,6.882215021,0.049725593,NaN
det2,0.355555556,6.588541653,0.053965745,NaN
det2,0.316666667,5.605912942,0.056487974,NaN
det2,0.322222222,5.859674369,0.054989783,NaN
det2,0.317777778,6.70891608,0.047366486,NaN
det2,0.368888889,15.58023762,0.023676718,NaN
det2,0.366666667,11.17452301,0.032812735,NaN
det2,0.327777778,8.901286871,0.036823639,NaN
det2,0.343333333,17.13787006,0.020033606,NaN
det2,0.334444444,17.47262216,0.019141056,NaN
det2,0.328888889,18.48614244,0.017791104,NaN
det2,0.314444444,17.33608166,0.01813815,NaN
det2,0.357777778,15.63175755,0.022887879,NaN
det2,0.335555556,14.29911698,0.023466873,NaN
det2,0.277777778,16.98944447,0.016350021,NaN
det2,0.327777778,16.60907095,0.019734865,NaN
det2,0.287777778,17.27370227,0.016659878,NaN
det2,0.281111111,15.48583659,0.018152788,NaN
det2,0.302222222,15.45343138,0.019556965,NaN
det2,0.311111111,12.69031085,0.024515641,NaN
det2,0.302222222,11.86376635,0.025474391,NaN
det2,0.301111111,11.47003555,0.026251977,NaN
det2,0.288888889,14.61645298,0.019764637,NaN
det2,0.308888889,16.74010791,0.018452025,NaN
det2,0.297777778,14.79460334,0.020127459,NaN
det2,0.352222222,12.04317091,0.029246635,NaN
det2,0.324444444,16.60356419,0.01954065,NaN
det2,0.364444444,17.38016599,0.020968985,NaN
det2,0.353333333,16.75751223,0.021085071,NaN
det2,0.4,13.04436728,0.030664577,NaN
det2,0.361111111,16.01752141,0.022544756,NaN
det2,0.401111111,15.26508159,0.026276382,NaN
det2,0.394444444,13.65858108,0.028878874,NaN
det2,0.378888889,12.94083302,0.029278555,NaN
det2,0.391111111,11.41387839,0.034266276,NaN
det2,0.412222222,9.589697497,0.042985946,NaN
det2,0.347777778,8.142971239,0.042708953,NaN
det2,0.208888889,4.09500591,0.051010644,NaN
det2,0.308888889,5.393518519,0.057270386,NaN
det2,0.292222222,5.043303766,0.057942618,NaN
det2,0.273333333,5.138700684,0.053191137,NaN
det2,0.258888889,5.605229695,0.046187026,NaN
det2,0.294444444,5.323549967,0.055309793,NaN
det2,0.291111111,5.621112513,0.051788878,NaN
det2,0.346666667,7.11835235,0.048700408,NaN
det2,0.358888889,10.46324962,0.034299945,NaN
det2,0.39,14.45196262,0.026985954,NaN
det2,0.365555556,16.28194302,0.022451593,NaN
det2,0.375555556,15.22737236,0.024663189,NaN
det2,0.397777778,15.84354952,0.025106607,NaN
det2,0.334444444,16.73526517,0.019984413,NaN
det2,0.376666667,15.21113295,0.024762565,NaN
det2,0.38,12.35637319,0.030753361,NaN
det2,0.341111111,7.458981767,0.045731592,NaN
det2,0.351111111,14.01986637,0.025043827,NaN
det2,0.318888889,16.0312621,0.01989169,NaN
det2,0.326666667,16.09599396,0.020294905,NaN
det2,0.375555556,13.41236578,0.028000694,NaN
det2,0.346666667,14.29027185,0.024258927,NaN
det2,0.316666667,13.93875892,0.022718426,NaN
det2,0.38,14.39747126,0.026393524,NaN
det2,0.383333333,8.41290928,0.045564896,NaN
det2,0.348888889,7.295942447,0.047819578,NaN
det2,0.362222222,8.143035662,0.044482456,NaN
det2,0.371111111,14.07878689,0.026359594,NaN
det2,0.35,13.88477367,0.025207469,NaN
det2,0.341111111,14.68844258,0.023223096,NaN
det2,0.373333333,12.55842151,0.029727728,NaN
det2,0.301111111,13.35930028,0.022539437,NaN
det2,0.365555556,12.86037939,0.028424943,NaN
det2,0.342222222,11.17349082,0.030628049,NaN
det2,0.343333333,14.99970036,0.022889346,NaN
det2,0.382222222,10.68677325,0.035765915,NaN
det2,0.366666667,10.62542087,0.034508437,NaN
det2,0.364444444,11.76081188,0.030988035,NaN
det2,0.352222222,14.34601009,0.024551929,NaN
det2,0.335555556,16.5066225,0.020328541,NaN
det2,0.323333333,14.58810613,0.022164175,NaN
det2,0.391111111,14.87400042,0.026294951,NaN
det2,0.373333333,10.7630622,0.034686535,NaN
det2,0.345555556,12.01321896,0.02876461,NaN
det2,0.354444444,13.85057476,0.025590595,NaN
det2,0.327777778,15.52071563,0.021118728,NaN
det2,0.354444444,14.54052014,0.024376325,NaN
det2,0.352222222,15.52590839,0.022686094,NaN
det2,0.306666667,17.54260602,0.017481249,NaN
det2,0.248888889,17.76599702,0.014009283,NaN
det2,0.285555556,16.98335495,0.016813848,NaN
det2,0.292222222,16.69870439,0.017499694,NaN
det2,0.278888889,16.96325808,0.016440762,NaN
det2,0.318888889,17.19254099,0.018548095,NaN
det2,0.251111111,18.21574896,0.013785385,NaN
det2,0.268888889,16.61577902,0.016182743,NaN
det2,0.272222222,17.41061981,0.015635412,NaN
det2,0.235555556,15.73069534,0.014974262,NaN
det2,0.221111111,17.45091201,0.012670462,NaN
det2,0.241111111,17.03426353,0.014154478,NaN
det2,0.274444444,16.14503671,0.016998688,NaN
det2,0.258888889,16.51108727,0.0156797,NaN
det2,0.318888889,15.38279131,0.020730236,NaN
det2,0.261111111,17.22990547,0.01515453,NaN
det2,0.27,16.81470052,0.016057378,NaN
det2,0.318888889,15.73493354,0.0202663,NaN
det2,0.308888889,16.53677058,0.018678912,NaN
det2,0.314444444,16.38479909,0.01919123,NaN
det2,0.275555556,16.61794355,0.016581808,NaN
det2,0.306666667,16.46890097,0.018620955,NaN
det2,0.288888889,16.15117521,0.017886555,NaN
det2,0.292222222,16.39434587,0.017824573,NaN
det2,0.281111111,17.1986166,0.016344984,NaN
det2,0.321111111,16.69598231,0.019232837,NaN
det2,0.294444444,16.25454229,0.018114595,NaN
det2,0.344444444,14.97446238,0.023002124,NaN
det2,0.31,14.32131955,0.02164605,NaN
det2,0.255555556,16.4160628,0.015567408,NaN
det2,0.316666667,15.94200778,0.019863663,NaN
det2,0.292222222,17.30266862,0.016888853,NaN
det2,0.308888889,17.78910203,0.017363939,NaN
det2,0.285555556,16.66234328,0.017137779,NaN
det2,0.288888889,17.62660256,0.016389369,NaN
det2,0.253333333,17.46466862,0.014505476,NaN
det2,0.27,16.73563482,0.016133239,NaN
det2,0.305555556,16.88383838,0.018097517,NaN
det2,0.258888889,18.87239704,0.013717859,NaN
det2,0.298888889,17.31137273,0.017265464,NaN
det2,0.284444444,17.99714269,0.015804978,NaN
det2,0.258888889,17.34819584,0.014923102,NaN
det2,0.25,18.7483539,0.013334504,NaN
det2,0.22,18.81242988,0.011694396,NaN
det2,0.246666667,18.44469469,0.013373313,NaN
det2,0.228888889,18.36704423,0.012461934,NaN
det2,0.208888889,19.24128247,0.010856287,NaN
det2,0.192222222,19.2822736,0.009968857,NaN
det2,0.233333333,18.5813492,0.012557395,NaN
det2,0.203333333,19.34350334,0.010511712,NaN
det2,0.194444444,19.21137565,0.010121318,NaN
det2,0.186666667,18.58878971,0.010041895,NaN
det2,0.201111111,18.71470227,0.010746156,NaN
det2,0.167777778,20.00122633,0.008388375,NaN
det2,0.183333333,19.81425368,0.009252598,NaN
det2,0.167777778,19.59345107,0.008562952,NaN
det2,0.16,20.19450876,0.007922946,NaN
det2,0.154444444,19.80582198,0.007797932,NaN
det2,0.183333333,19.43322113,0.009434017,NaN
det2,0.142222222,21.05685764,0.0067542,NaN
det2,0.135555556,20.11422288,0.006739289,NaN
det2,0.135555556,20.11839709,0.00673789,NaN
det2,0.16,21.24614198,0.007530779,NaN
det2,0.162222222,20.78481735,0.007804842,NaN
det2,0.17,20.72984749,0.008200736,NaN
det2,0.136666667,20.10501355,0.006797641,NaN
det2,0.128888889,20.88242337,0.006172123,NaN
det2,0.146666667,20.08522727,0.007302216,NaN
det2,0.134444444,20.81382002,0.006459383,NaN
det2,0.134444444,20.96303949,0.006413404,NaN
det2,0.128888889,20.45498084,0.0063011,NaN
det2,0.104444444,21.71148548,0.004810562,NaN
det2,0.117777778,20.55031447,0.005731191,NaN
det2,0.106666667,21.73611107,0.004907348,NaN
det2,0.12,21.64651924,0.005543616,NaN
det2,0.122222222,21.55050505,0.005671432,NaN
det2,0.105555556,20.86549708,0.005058857,NaN
det2,0.118888889,20.28037383,0.005862263,NaN
det2,0.105555556,20.90058484,0.005050364,NaN
det2,0.087777778,21.50316456,0.004082087,NaN
det2,0.102222222,21.55042271,0.004743398,NaN
det2,0.075555556,21.10702614,0.00357964,NaN
det2,0.134444444,21.18686869,0.00634565,NaN
det2,0.086666667,21.37464387,0.004054648,NaN
det2,0.08,20.69251543,0.003866132,NaN
det2,0.102222222,20.89371981,0.004892486,NaN
det2,0.075555556,22.75735294,0.00332005,NaN
det2,0.088888889,20.9027778,0.004252492,NaN
